,date,favorites,id,isRetweet,retweets,Content
411,1602975956000,50502,1317602778525528065,False,13992,"Final RCP Polling Averages Had Hillary Clinton Winning MI, WI, and PA https://t.co/xFQ8beqhDe via @BreitbartNews The Polls are Fake just like much of the reported news. I won it all against Crooked Hillary!"
412,1602975690000,69707,1317601661955624960,False,15006,"THANK YOU MICHIGAN! 
https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq"
413,1602975544000,44810,1317601050489049088,False,10712,https://t.co/2eSWa4IzOe
414,1602975536000,34890,1317601014988427264,False,8505,https://t.co/iyGkxZYGV2
415,1602975526000,34902,1317600972303003648,False,8254,https://t.co/mRF1BvoArw
416,1602975516000,34056,1317600932750708737,False,8074,https://t.co/Y3LLPPg3eG
417,1602975502000,46690,1317600870922547200,False,20151,Joe Biden-Linked Firm Made Major Investments in Chinese Corporations https://t.co/oeDz9G2BB4 via @BreitbartNews
418,1602975297000,58189,1317600013363499008,False,14674,"It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we are going to win the state of MICHIGAN, and we are going to win 4 more years in the White House! #MAGA https://t.co/NNSY71n5RA"
419,1602968168000,127566,1317570113051111424,False,20982,"Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! #MAGA"
420,1602967726000,76602,1317568255842676736,False,20342,GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o
421,1602965569000,39873,1317559210117271552,False,11272,Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and MAKE AMERICA GREAT AGAIN! https://t.co/eYjTFAxaIO
422,1602963541000,56972,1317550703825485825,False,18759,Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF
423,1602962315000,65716,1317545562158268417,False,19588,100% True! https://t.co/QWvpzSopkl
424,1602962231000,47408,1317545209010454528,False,12228,Great! https://t.co/uROw5ntYPe
425,1602962144000,132396,1317544845251063809,False,48261,Biden is a National Security threat! https://t.co/vQIY8y5zbf
426,1602961971000,50080,1317544121112866822,False,14084,"She’s always been terrible &amp; unfair, just like most of the Fake News reporters, but I’ll still play the game. The people know! How’s Steve Scully doing? https://t.co/uS3EWzfFPy"
427,1602951560000,206049,1317500453102493702,False,45988,SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?
428,1602950769000,17788,1317497136523759617,False,4892,SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRIES HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?
429,1602950507000,432069,1317496034034057216,False,74534,GIANT RED WAVE COMING!
430,1602950433000,37760,1317495725786353670,False,9353,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primaries, and decided to drop out of politics and gracefully “RETIRE”. @SenSasse could be next, or perhaps the Republicans should find a new and more viable candidate?"
431,1602950432000,57496,1317495722133065728,False,14918,"Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former Senators Liddle’ Bob Corker, whose approval rating in Tennessee went from 55% to 4%, &amp; Jeff “the Flake” Flake, whose approval rating in Arizona went from 56% to...."
432,1602941958000,60491,1317460179223498753,False,13393,"...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can’t lose to a Dem. Little Ben is a liability to the Republican Party, and an embarrassment to the Great State of Nebraska. Other than that, he’s just a wonderful guy!"
433,1602941958000,75016,1317460178246291462,False,18532,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, is Little Ben Sasse of Nebraska, a State which I have gladly done so much to help. @SenSasse was as nice as a RINO can be until he recently won the Republican...."
434,1602941439000,55336,1317458002828460033,False,13726,Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews
435,1602900370000,67220,1317285747318169600,False,15803,https://t.co/DZpnte42vi
436,1602900354000,45843,1317285676904181760,False,10877,https://t.co/2mkecBJH46
437,1602900327000,52114,1317285567445397504,False,11695,https://t.co/t7MUFQi3G2
438,1602897551000,94386,1317273920869928961,False,19994,"THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY"
439,1602888834000,194158,1317237360094965760,False,25419,"Getting ready to land in Macon, Georgia. Another giant crowd. See you soon!"
440,1602887274000,55861,1317230817920249856,False,13470,https://t.co/SpBa6xZorz
441,1602887263000,47874,1317230772839878656,False,11928,https://t.co/74sqFSP4o3
442,1602885964000,75130,1317225324623532032,False,16577,"THANK YOU OCALA, FLORIDA!
https://t.co/w6KmVYR6kA"
443,1602879830000,176531,1317199596649541633,False,22254,Getting ready to speak in Florida. Enjoy!
444,1602865801000,152144,1317140754733543424,False,36655,"Biden made another big mistake. He totally mixed up two Crime Bills. Didn’t have a clue (as usual!). Also, he freely used the term SUPER PREDATOR!!!"
445,1602864837000,59750,1317136710141136898,False,18795,https://t.co/10v8v4mVgO
446,1602851789000,103471,1317081982166323200,False,27776,"There is a nasty rumor out there that @SenatorCollins of Maine will not be supporting our great United States Supreme Court Nominee. Well, she didn’t support Healthcare or my opening up 5000 square miles of Ocean to Maine, so why should this be any different. Not worth the work!"
447,1602850932000,118761,1317078386225893378,False,27036,"Big T was not a reference to me, but rather to Big Tech, which should have been properly pointed out in Twitter’s Fake Trending Section!"
448,1602850538000,85877,1317076736555819008,False,22168,"Steve Scully of @cspan had a very bad week. When his name was announced, I said he would not be appropriate because of conflicts. I was right! Then he said he was hacked, he wasn’t. I was right again! But his biggest mistake was “confiding” in a lowlife loser like the Mooch. Sad!"
449,1602847750000,148717,1317065042706268162,False,23968,Very good reviews on last night’s @NBCNews Town Hall in Miami. Thank you!!!
450,1602847483000,280261,1317063921375842305,False,52623,"Polls numbers are looking very strong. Big crowds, great enthusiasm. Massive RED WAVE coming!!!"
451,1602847067000,69406,1317062178265026562,False,20762,Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS
452,1602846641000,41882,1317060388371025922,False,7722,Thank you! https://t.co/ceq1n14MYa
453,1602846050000,59384,1317057909927325700,False,13788,"Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!! https://t.co/ai2vTb1V3G"
454,1602845821000,31396,1317056951986098176,False,8137,The process has long begun. Happening fast! https://t.co/nLLq7x0Bim
455,1602845617000,24888,1317056094548774914,False,5084,Great! https://t.co/1CoWvrMkN2
456,1602845099000,115127,1317053924096999426,False,29763,"Sleepy Joe Biden had a very bad showing last night, despite the fact that @GStephanopoulos didn’t ask him any questions on his being a “corrupt politician”. Big Tech &amp; Lamestream Media are working hard to hide this corruption!!!"
457,1602844076000,28821,1317049630023090177,False,8664,"Ammar is a puppet for Nancy Pelosi and the Radical Left. He spells higher taxes, weak Military and Vet support, and the obliteration of your 2nd Amendment. Vote Darrell Issa! https://t.co/0nwCTVWPh3"
458,1602843673000,32985,1317047940473626624,False,9119,Darrell is great. He has my Complete and Total Endorsement. He will Never let you down. WARRIOR!!!! https://t.co/FB0KIHKssM
459,1602843398000,25972,1317046789049122816,False,5612,"Jason wrote a new book. It is fantastic. Order it Now, make Jason #1- He deserves it!!! https://t.co/QCVYploON2"
460,1602842908000,60088,1317044734989402112,False,11977,Thank you! https://t.co/XIEd0dSEvA
461,1602842866000,105394,1317044556328730625,False,37833,"Twitter Shuts Down Entire Network To Slow Spread Of Negative Biden News https://t.co/JPmjOrKPcr via @TheBabylonBee Wow, this has never been done in history. This includes his really bad interview last night. Why is Twitter doing this. Bringing more attention to Sleepy Joe &amp; Big T"
462,1602794711000,98647,1316842581985173504,False,15580,THANK YOU NORTH CAROLINA! https://t.co/4epZQPjfi7
463,1602794519000,304425,1316841775466651648,False,62271,"Pelosi is holding up STIMULUS, not the Republicans!"
464,1602793888000,137816,1316839129833902080,False,29422,"I will be doing a major Fake @NBCNews Town Hall Forum, live tonight from Miami, at 8:00 P.M. They asked me to do it in place of the Rigged Steve Scully (he is now suspended from @cspan for lying) Debate. I wonder if they’ll treat me as well as Sleepy Joe? They should!"
465,1602791684000,221487,1316829885147480064,False,56990,I was right again! Steve Scully just admitted he was lying about his Twitter being hacked. The Debate was Rigged! He was suspended from @cspan indefinitely. The Trump Campaign was not treated fairly by the “Commission”. Did I show good instincts in being the first to know?
466,1602790100000,60450,1316823238958149632,False,17270,"If we don’t win, the Radical Left will destroy our Country. Biden refuses to answer questions on packing the SCOTUS! Dems will pack the Court w/ radical left justices who will shred the #2A, empower violent mobs, and protect terrorists &amp; violent criminals! https://t.co/qUrjRM6MTp"
467,1602789876000,63899,1316822302533668864,False,18873,"Joe Biden and the Democrat Socialists will kill your jobs, dismantle your police departments, dissolve your borders, release criminal aliens, raise your taxes, confiscate your guns, end fracking, destroy your suburbs, and drive God from the public square. https://t.co/vrjMVaZhDI"
468,1602789692000,80356,1316821530769149952,False,23846,"If Big Tech persists, in coordination with the mainstream media, we must immediately strip them of their Section 230 protections. When government granted these protections, they created a monster!
https://t.co/velyvYTOR0"
469,1602789621000,46024,1316821231648215040,False,10955,"It was great to be back in North Carolina with thousands of loyal, hardworking American Patriots! This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, North Carolina WINS, and America WINS! https://t.co/jWYVYZdT3E"
470,1602782076000,126464,1316789583518953473,False,26010,"THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD"
471,1602777260000,43232,1316769383990153216,False,12394,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz"
472,1602777175000,45242,1316769027784617989,False,10739,https://t.co/gsFSghkmdM
473,1602776302000,83356,1316765367851798531,False,25879,If Biden wins—China will OWN the United States... https://t.co/lFGOlCf82y
474,1602776229000,39719,1316765059159392256,False,10855,https://t.co/1IfV0MC0zk
475,1602776212000,37283,1316764990829928450,False,10733,https://t.co/8DgCjsEM7k
476,1602774642000,177964,1316758404388532225,False,26952,Heading to North Carolina soon. Really Big Crowd. We will have a great time!!!
477,1602768767000,65864,1316733761262948352,False,12161,Will be interviewed by @Varneyco on @FoxBusiness  at 10:00 A.M.  Enjoy!
478,1602758608000,65114,1316691151936724993,False,13355,Nobody has ever done as much for Iowa as I have done for Iowa - Not even close!!! https://t.co/wvXnyYs7N9
479,1602752346000,55137,1316664886437568512,False,13136,So many great people mentioned in this article. Thank you! https://t.co/PPa50w38Ak
480,1602736664000,60001,1316599114549866497,False,14182,VOTE TRUMP. SAVE YOUR 2ND. AMENDMENT. https://t.co/oj45494xG5
481,1602736445000,136384,1316598194894233601,False,34359,"Nancy Pelosi couldn’t care less about the American People or the great American Worker. She should approve needed STIMULUS now. Most other Dems agree. Republicans are ready to go, I am ready to sign!!!"
482,1602736054000,281230,1316596552757063680,False,55088,"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR TRUMP, WHAT THE HELL DO YOU HAVE TO LOSE!!!"
483,1602736023000,65882,1316596424478527488,False,12920,https://t.co/OAu6H3Hggx
484,1602735898000,169571,1316595899985014784,False,31104,https://t.co/jarbmPNJvp
485,1602735665000,63533,1316594924075311104,False,13108,"Jorge, you’re really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn"
486,1602733993000,168622,1316587911349927936,False,47460,"I’ve gone through years of a Fake, Illegal, and Totally Discredited Witch-Hunt, and now it’s revealed that it was a Hoax by the “other side”, which must pay a price for what they did. Think of where we’d be now without Fake &amp; Fraudulent stories every night, for years!!!"
487,1602732414000,86948,1316581285691830275,False,37911,https://t.co/thnTEgTJFX
488,1602732173000,267551,1316580278568022016,False,72271,Congratulations to the @nypost for having exposed the massive corruption surrounding Sleepy Joe Biden and our Country. He’s always been a corrupt politician. Disgraceful!
489,1602732005000,28774,1316579572603904000,False,6405,"Jorge, your really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn"
490,1602727604000,45124,1316561113543106566,False,11027,https://t.co/Jg5Vgsw9JY
491,1602727592000,49377,1316561064180379648,False,12279,https://t.co/yJ2qjsPsGV
492,1602726994000,115568,1316558554732531713,False,39546,"Joe Biden must immediately release all emails, meetings, phone calls, transcripts, and records related to his involvement in his family’s business dealings and influence peddling around the world—including in CHINA!
https://t.co/H8RSR1tljV"
493,1602726885000,93797,1316558095628206080,False,23944,"I was thrilled to be back in the American Heartland with thousands of loyal, hardworking IOWA Patriots! 20 days from now, we are going to win IOWA, and we are going to win 4 more years in the White House! https://t.co/TZtkDZWFUJ"
494,1602726764000,58562,1316557590894006272,False,12671,THANK YOU IOWA! #MAGA https://t.co/cD5CaGu1cr
495,1602716766000,122882,1316515656360099841,False,54058,https://t.co/d7HGsJhj8Q
496,1602716186000,51722,1316513223802187776,False,18862,https://t.co/fVcn4CO3SQ
497,1602713356000,173679,1316501350658707456,False,73912,"So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and his son, Hunter, in the @NYPost. It is only the beginning for them. There is nothing worse than a corrupt politician. REPEAL SECTION 230!!! https://t.co/g1RJFpIVUZ"
498,1602707328000,110237,1316476068337987590,False,19075,"Just left the White House, on my way to the Great State of Iowa! https://t.co/fSphwlO7QI"
499,1602685771000,175202,1316385654587170822,False,33949,"Georgia, this is your chance to MAKE AMERICA GREAT AGAIN. We have been strong for our Military, Vets, 2nd Amendment, and ALL. VOTE NOW!"
500,1602684844000,65654,1316381765443952641,False,18839,Fight hard Republicans. They have been taking advantage of the system for years! https://t.co/vaToeGjrHG
501,1602679954000,65518,1316361254630457344,False,14886,https://t.co/gsFSghkmdM
502,1602648504000,166023,1316229344923201538,False,27013,Great night in Pennsylvania. Big and Enthusiastic Crowd. Will be back soon. VOTE!!!
503,1602647277000,70165,1316224198688333827,False,16008,Vote for Trump. Save your 2nd Amendment! https://t.co/QYt5K7oYws
504,1602647005000,51366,1316223056579301377,False,12683,"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. https://t.co/V0AGM7gLaL"
505,1602646707000,61655,1316221805133279232,False,20392,https://t.co/75J7mUX0Iy
506,1602644906000,110564,1316214253527986178,False,25833,I will never let you down! #MAGA https://t.co/22qkatrJb2
507,1602640227000,629796,1316194625405751296,False,124857,https://t.co/wJN4zv0y8O
508,1602638727000,84962,1316188335862247424,False,22137,"For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for Pennsylvania. So get your friends, get your family, get your neighbors, and GET OUT AND VOTE! https://t.co/gsFSgh2KPc https://t.co/xfZtBixRkk"
509,1602638631000,62382,1316187932961587200,False,16086,"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning power to YOU, the American People! #MAGA https://t.co/rn69eJJAPV"
510,1602638343000,73206,1316186724897157121,False,18186,"This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America WINS! https://t.co/dgx92ZxsBO"
511,1602638336000,44142,1316186695579004929,False,11330,"One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeatedly pledged to abolish fracking. When asked about fracking, Biden said he would “make sure it’s ELIMINATED!” With me, you’re going to FRACK! https://t.co/tHt7Chh4jB"
512,1602637601000,81435,1316183611809300480,False,16576,"Thank you Johnstown, Pennsylvania! https://t.co/mdHfNODJCT"
513,1602637200000,50413,1316181929440366592,False,15828,You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. Fight hard Republicans! https://t.co/vaToeGB2ze
514,1602631472000,79614,1316157905914089472,False,15125,"Watch @OANN, @newsmax, @cspan. Just arrived in Pennsylvania. Enjoy!"
515,1602628892000,133582,1316147082801995776,False,18953,"Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!"
516,1602628813000,154228,1316146752685174784,False,30048,Totally Negative China Virus Reports. Hit it early and hard. Fake News is devastated. They are very bad (and sick!) people!
517,1602626201000,72404,1316135799658876929,False,15252,"....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtually anything else. An empty suit!!!"
518,1602626201000,108795,1316135797502996481,False,26584,"How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in addressing Judge Barrett. Illegally, never even lived in Newark when he was Mayor. Guy is a total loser! I want better Healthcare for far less money, always....."
519,1602611788000,56286,1316075346127663105,False,13960,Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below! #MAGA https://t.co/gsFSghkmdM
520,1602607737000,76791,1316058353697726465,False,18192,Happy 245th Birthday to our GREAT @USNavy! #Navy245 https://t.co/EEGIwCh0wD
521,1602607417000,42908,1316057013592481794,False,12523,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz"
522,1602607307000,35471,1316056550113456131,False,9915,"Join me Friday (10/16) evening at 7:00pmE in Macon, Georgia at the Middle Georgia Regional Airport! #MAGA https://t.co/rZbqKTueVg"
523,1602607016000,34833,1316055329751339008,False,9562,"Join me Friday (10/16) in Ocala, Florida at the Ocala International Airport at 4:00pmE! #MAGA https://t.co/ZVRMGBCE1c"
524,1602606861000,32516,1316054678870863878,False,8893,"Join me on Thursday afternoon (1:00pmE) in Greenville, North Carolina at the Pitt-Greenville Airport! #MAGA https://t.co/owg9pSXWJz"
525,1602606657000,36934,1316053824193339403,False,9727,"Join me tomorrow tonight (Wednesday) in Iowa, at the Des Moines International Airport! https://t.co/92lmaoNdTo"
526,1602606504000,37770,1316053182775275521,False,10168,"Join me tonight at 7:00pmE in Johnstown, Pennsylvania at the John Murtha Johnstown-Cambria County Airport! #MAGA https://t.co/8o9QHHDn1h"
527,1602601473000,47719,1316032083219935236,False,20163,This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z
528,1602601317000,285181,1316031426618327040,False,44546,STIMULUS! Go big or go home!!!
529,1602596625000,109325,1316011746973286400,False,23812,“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter in history of humanity by discovering the Americas”.  @OANN  Not on my watch!
530,1602591060000,52990,1315988404694396929,False,15811,"Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer likes Lockdowns - just came out against. Trump was right. We saved 2,000,000 USA lives!!! https://t.co/YyLyCsbZ7a"
531,1602590476000,64307,1315985954767802369,False,12785,"We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is there to help. It will all work out, and FAST!!! @fema @USArmy"
532,1602589847000,199076,1315983317620215808,False,43599,"Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always protect people with Pre-existing conditions!!!!"
533,1602589682000,69759,1315982627933949954,False,16735,GOP raises over 1 Billion Dollars through @WINRED since recent founding. November 3rd. The most important Election in the History of our Country!!!
534,1602589454000,66620,1315981668784709632,False,20089,"California hired a pure Sleepy Joe Democrat firm to count and “harvest” votes. No way Republicans get a fair shake. Lawyers, get started!!! @GOPLeader  California is in big trouble. Vote Trump and watch the greatest comeback of them all!!! Also, New York and Illinois - go for it!"
535,1602589020000,64703,1315979849916461056,False,17088,"Congratulations Dan. You, Breitbart and others have decimated the business at Drudge. It’s gone the way of the @NBA, ratings down 70%. People want the TRUTH! Drudge Report sold out, suffered a massive “nervous breakdown”. Happening @FoxNews also??? https://t.co/Zr07XdHtNx"
536,1602587448000,54167,1315973257066151936,False,16590,Thank you Greg. You got their Hoax right from the beginning! https://t.co/3ql3nADDD9
537,1602586858000,49247,1315970782577782784,False,11456,"Thank you, so nice! https://t.co/7GlapStrEB"
538,1602586488000,48715,1315969227459883009,False,9570,Always safe Katie! https://t.co/K5ALgSYUxJ
539,1602586314000,27939,1315968499370668032,False,6710,"Matt is great. Strong on Military, Vets and our great 2nd Amendment. Has my Complete and Total Endorsement!!! https://t.co/brrR1zOXay"
540,1602586010000,91360,1315967223471566848,False,20320,Wow. Our future V.P. So cool! https://t.co/l7lp69ZsYl
541,1602585088000,62655,1315963358840057856,False,10667,No thanks! https://t.co/wEyrvoKWr1
542,1602584997000,27091,1315962975807852545,False,7032,"Scam! He worked for Sleepy Joe, but never admitted this rather major fact! https://t.co/aLePpjDi0Y"
543,1602584859000,31254,1315962397509722113,False,6239,Thank you!!! https://t.co/1H2Fyp8xs8
544,1602584738000,28541,1315961891521470467,False,7026,Far too many. His own Chief of Staff said they had “no idea what they were doing”. https://t.co/hdRbR930fR
545,1602583567000,23777,1315956979786043392,False,4881,Thank you! https://t.co/6MRdXZ74AQ
546,1602583502000,29523,1315956703796625409,False,8091,"He must create a list, like I did! Always considered most important Presidential decision. Voter’s entitled to know!!!! https://t.co/yLaLTcOyPy"
547,1602583188000,29692,1315955387162656768,False,8058,"Mitt can’t be thrilled about this! Joe also said yesterday he’s running for the U.S. Senate (again) and totally forgot where he was (wrong State!). Joe has never been a nice or kind guy, so it’s easier to find this obvious &amp; rapidly getting worse “dementia” unacceptable for USA! https://t.co/QIpH7RDfAV"
548,1602563209000,57984,1315871590685564930,False,11259,"....Much of the money we have spent is on our ground game, said to be the best ever put together. I’ll let you know how good it is on November 3rd. Very expensive to do, but opportunity could be BIG! I will spend additional money if we are not spending enough!"
549,1602563209000,113697,1315871589129498625,False,24810,"I keep reading Fake News stories that my campaign is running low on money. Not true, &amp; if it were so, I would put up money myself. The fact is that we have much more money than we had 4 years ago, where we spent much less money than Crooked Hillary, and still easily won, 306-223!"
550,1602562397000,135668,1315868183459508226,False,25723,"Great Florida Rally tonight. Big crowd, lot of enthusiasm (you win races with enthusiasm). Just got back. Tomorrow night it’s off to Pennsylvania and another BIG crowd. We are winning. Economy is starting to boom. Good timing!!!"
551,1602554915000,60588,1315836801354027008,False,14466,WH Physician: Donald Trump Now Testing Negative for Coronavirus https://t.co/OR5PL893UO via @BreitbartNews
552,1602554618000,45921,1315835556081868801,False,14858,https://t.co/TNBaLBfHwZ
553,1602554508000,39081,1315835095148908545,False,10216,Charles Hurt: The Democrats Have Wanted to Destroy the Court for Decades https://t.co/C9KjZnYNg6 via @BreitbartNews VOTE TRUMP!
554,1602554138000,44921,1315833544581799936,False,18064,"READ: Left-wing Radicals Post Online Guide to ‘Disrupting‘ the Country if Election is Close https://t.co/cBqmI2Fudi via @BreitbartNews. They know it is over for them. Law &amp; Order will prevail, strong version!"
555,1602549480000,68844,1315814006599237632,False,18253,"FLORIDA! Send in your absentee ballot if you have requested one. In-person Early Voting begins next week—so get your friends, get your family, get your neighbors, and GET OUT AND VOTE! Need more information? Go to https://t.co/gsFSgh2KPc! #MAGA https://t.co/WjjYSjZKKS"
556,1602548865000,56091,1315811428146634755,False,14323,"I did more in 47 months than Biden did in 47 years. Now, he is pushing the most far-left agenda ever put forward by a presidential nominee...
https://t.co/ON0iRBfFS2"
557,1602548731000,41396,1315810865216581632,False,11893,"Biden refuses to answer questions on packing the Supreme Court. He says voters “don’t deserve” to know. If they win, Dems will pack the #SCOTUS w/ radical left justices who will shred the #2A, empower violent mobs, and shield deadly criminals &amp; terrorists. https://t.co/alVSZUDc73"
558,1602548465000,40141,1315809747677843456,False,11728,"Joe Biden’s agenda would be a catastrophe for Florida Seniors. For years, Biden tried to cut Social Security and Medicare. Now Biden is pledging mass amnesty and federal healthcare for illegal aliens—decimating Medicare and destroying Social Security...https://t.co/GgHP0NvpEe"
559,1602548099000,74504,1315808215435636737,False,18458,"It was great to be back in my home state of FLORIDA to make my official return to the campaign trail. I am energized by your prayers, humbled by your support, and absolutely determined to finish what we started and Make America Greater than Ever Before! https://t.co/XrQG0KPdUo"
560,1602547985000,43203,1315807738153193472,False,10838,https://t.co/uMa2jU8inP
561,1602541961000,66509,1315782471783383040,False,12301,"Getting ready to land in Florida. BIG CROWD! Live on various networks: @OANN, @cspan, @newsmax and others!!!"
562,1602541810000,82382,1315781835515817984,False,17815,".@FoxNews allows more negative ads on me than practically all of the other networks combined. Not like the old days, but we will win even bigger than 2016. Roger Ailes was the GREATEST!"
563,1602541359000,142084,1315779944002199552,False,32953,"“I’m running as a proud Democrat, for the Senate”. Sleepy Joe Biden today. It’s only going to get worse. It is not sustainable for our County - China will own us!!!!"
564,1602541081000,103497,1315778779097100289,False,23571,"Biden losing big in Florida. Only Fake Polls show otherwise! Bad for Healthcare. Thinks he’s running for the Senate. Forgot Mitt Romney’s name, and where he was!"
565,1602540288000,57012,1315775454557532160,False,12172,Happy National Farmers Day! https://t.co/2Q8dbu5UyO
566,1602538960000,234072,1315769883318124544,False,73618,"The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself. Open up your states, Democrat governors. Open up New York. A long battle, but they finally did the right thing!"
567,1602537286000,106542,1315762862640439296,False,21160,Republicans should be strongly focused on completing a wonderful stimulus package for the American People!
568,1602537064000,202735,1315761931303624704,False,33539,"What’s going on, almost nobody is showing up for Sleepy Joe rallies!"
569,1602537029000,162021,1315761783177576450,False,42947,"Sleepy Joe Biden had a particularly bad day today. He couldn’t remember the name of Mitt Romney, said again he was running for the U.S. Senate, and forgot what State he was in. If I did any of this, it would be disqualifying. With him, he’s just Sleepy Joe!"
570,1602534786000,49702,1315752374137479174,False,13318,"He should sue the women, and all of those who illegally worked with them, for false and disgusting accusations!!! https://t.co/ocdEeIFxeF"
571,1602534288000,43566,1315750286250704896,False,14947,Cuomo Dodges on Whether Sending COVID Patients into Nursing Homes Was a Mistake https://t.co/okkpcFyO3n via @BreitbartNews. He really blew it. Could have put people in Convention Center or Hospital Ship. Didn’t have a clue!!!
572,1602534146000,56603,1315749690428796928,False,15132,https://t.co/ZHDJevNtrd https://t.co/Elask8e0XS
573,1602533797000,160419,1315748228462243848,False,21782,Leaving now for Florida Rally. Big crowds!
574,1602533659000,56928,1315747649681870849,False,13487,"Viewership for NBA Finals Finale Crash Nearly 70%, Beaten by Random Sunday Night Football Game https://t.co/RaDVRSE4ww via @BreitbartNews Maybe they were watching in China, but I doubt it. Zero interest!"
575,1602533308000,47096,1315746176021528577,False,12869,"Joe Biden has let the Unions down — always has, always will! https://t.co/XIEd0dSEvA"
576,1602532892000,73828,1315744432042528769,False,22081,"307,000 Veterans Died waiting for Healthcare at the V.A. During Sleepy Joe Biden’s Watch. 800,000 Records Stalled! A complete and total disaster."
577,1602532315000,113695,1315742009760657408,False,20799,Heading to the Greatest Economy Of All Time!!!  VOTE
578,1602532246000,127978,1315741721142140929,False,30832,"So Biden is coughing and hacking and playing “fingers” with his mask, all over the place, and the Fake News doesn’t want to even think about discussing it. “Journalism” has reached the all time low in history. Sadly, Lamestream knows this and doesn’t even care!"
579,1602530773000,104194,1315735543003721729,False,24360,Almost nobody showed up to the Sleepy Joe Biden “Rally” in Ohio. The reporting and polls are a Media Con Job - Fake News. We have far more support and enthusiasm than even in 2016. November 3rd. will be a great day for America!!!  #MAGA
580,1602523838000,279723,1315706457271267329,False,43478,HAPPY COLUMBUS DAY TO ALL!
581,1602521655000,132668,1315697299192975362,False,26360,STOCK MARKET UP ANOTHER 300 POINTS - GREATEST LEADING INDICATOR OF THEM ALL!!! DON’T RUIN IT WITH SLEEPY JOE!!!
582,1602521224000,82428,1315695492676890631,False,22225,The Economy is about ready to go through the roof. Stock Market ready to break ALL-TIME RECORD. 401k’s incredible. New Jobs Record. Remember all of this when you VOTE. Sleepy Joe wants to quadruple your Taxes. Depression!!! Don’t let it happen! #MAGA
583,1602518149000,140994,1315682595766784004,False,39271,Republicans must state loudly and clearly that WE are going to provide much better Healthcare at a much lower cost. Get the word out! Will always protect pre-existing conditions!!!
584,1602517807000,58380,1315681158752096256,False,15800,https://t.co/599e8A6ogf
